name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
End of Beginning,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4
we can't be friends (wait for your love),0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,audio_features,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,228639,4
drunk text,0.614,0.493,0,-5.356,1,0.0314,0.0676,0.0,0.113,0.176,94.784,audio_features,6EIMUjQ7Q8Zr2VtIUik4He,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,https://api.spotify.com/v1/tracks/6EIMUjQ7Q8Zr2VtIUik4He,https://api.spotify.com/v1/audio-analysis/6EIMUjQ7Q8Zr2VtIUik4He,187263,3
penjaga hati,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,audio_features,7F4tV8SiUy6itZTdAzdafO,spotify:track:7F4tV8SiUy6itZTdAzdafO,https://api.spotify.com/v1/tracks/7F4tV8SiUy6itZTdAzdafO,https://api.spotify.com/v1/audio-analysis/7F4tV8SiUy6itZTdAzdafO,260346,4
Tak Dianggap,0.614,0.438,2,-5.737,1,0.0433,0.802,0.0,0.213,0.302,126.0,audio_features,2lMQOAKPam2JVEfNsZtWDe,spotify:track:2lMQOAKPam2JVEfNsZtWDe,https://api.spotify.com/v1/tracks/2lMQOAKPam2JVEfNsZtWDe,https://api.spotify.com/v1/audio-analysis/2lMQOAKPam2JVEfNsZtWDe,179841,4
"Dia Masa Lalumu, Aku Masa Depanmu",0.48,0.418,7,-6.168,1,0.0313,0.609,1.6e-05,0.148,0.207,125.513,audio_features,2sD709AK9zRN6SKUmDhGEa,spotify:track:2sD709AK9zRN6SKUmDhGEa,https://api.spotify.com/v1/tracks/2sD709AK9zRN6SKUmDhGEa,https://api.spotify.com/v1/audio-analysis/2sD709AK9zRN6SKUmDhGEa,242000,4
Tak Segampang Itu,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,audio_features,26cvTWJq2E1QqN4jyH2OTU,spotify:track:26cvTWJq2E1QqN4jyH2OTU,https://api.spotify.com/v1/tracks/26cvTWJq2E1QqN4jyH2OTU,https://api.spotify.com/v1/audio-analysis/26cvTWJq2E1QqN4jyH2OTU,231100,4
Pesan Terakhir,0.522,0.357,2,-8.579,1,0.0299,0.432,3.31e-06,0.094,0.14,120.049,audio_features,3FwQ3RYYEekzjEeL3jdpUZ,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,https://api.spotify.com/v1/tracks/3FwQ3RYYEekzjEeL3jdpUZ,https://api.spotify.com/v1/audio-analysis/3FwQ3RYYEekzjEeL3jdpUZ,261300,4
Tapi Tahukah Kamu?,0.5,0.467,1,-7.514,1,0.026,0.734,0.00031,0.104,0.287,143.974,audio_features,4SW9fIXaX6OxJhm9gspkDG,spotify:track:4SW9fIXaX6OxJhm9gspkDG,https://api.spotify.com/v1/tracks/4SW9fIXaX6OxJhm9gspkDG,https://api.spotify.com/v1/audio-analysis/4SW9fIXaX6OxJhm9gspkDG,251600,4
"One Of The Girls (with JENNIE, Lily Rose Depp)",0.531,0.652,8,-6.249,1,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,audio_features,1VNWdmXSbaNrnWod10WIL0,spotify:track:1VNWdmXSbaNrnWod10WIL0,https://api.spotify.com/v1/tracks/1VNWdmXSbaNrnWod10WIL0,https://api.spotify.com/v1/audio-analysis/1VNWdmXSbaNrnWod10WIL0,244685,4
My Love Mine All Mine,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773,4
Cruel Summer,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
intro (end of the world),0.501,0.373,10,-9.488,1,0.0493,0.671,0.0,0.177,0.38,84.682,audio_features,2o1pb13quMReXZqE7jWsgq,spotify:track:2o1pb13quMReXZqE7jWsgq,https://api.spotify.com/v1/tracks/2o1pb13quMReXZqE7jWsgq,https://api.spotify.com/v1/audio-analysis/2o1pb13quMReXZqE7jWsgq,92400,4
Runtuh,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,audio_features,6Hii26x3qDErVitnGW8QtO,spotify:track:6Hii26x3qDErVitnGW8QtO,https://api.spotify.com/v1/tracks/6Hii26x3qDErVitnGW8QtO,https://api.spotify.com/v1/audio-analysis/6Hii26x3qDErVitnGW8QtO,223974,4
Kita Bikin Romantis,0.743,0.559,1,-8.416,0,0.0302,0.689,1.46e-05,0.138,0.589,109.496,audio_features,7geh51STedQfizitdiNPCg,spotify:track:7geh51STedQfizitdiNPCg,https://api.spotify.com/v1/tracks/7geh51STedQfizitdiNPCg,https://api.spotify.com/v1/audio-analysis/7geh51STedQfizitdiNPCg,236752,3
Karena Kamu,0.605,0.708,0,-5.952,1,0.0294,0.174,0.0,0.112,0.709,124.04,audio_features,5UHnOvi0XFvwY8ege9DNdD,spotify:track:5UHnOvi0XFvwY8ege9DNdD,https://api.spotify.com/v1/tracks/5UHnOvi0XFvwY8ege9DNdD,https://api.spotify.com/v1/audio-analysis/5UHnOvi0XFvwY8ege9DNdD,234547,4
Masih Hatiku,0.596,0.466,9,-8.341,1,0.0309,0.817,1.59e-06,0.145,0.355,136.191,audio_features,6L1jkVbb331DNvK89C3L8u,spotify:track:6L1jkVbb331DNvK89C3L8u,https://api.spotify.com/v1/tracks/6L1jkVbb331DNvK89C3L8u,https://api.spotify.com/v1/audio-analysis/6L1jkVbb331DNvK89C3L8u,262341,4
Rewrite The Stars (with James Arthur & Anne-Marie),0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4
Night Changes,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4
Duka,0.566,0.885,0,-4.664,1,0.0355,0.122,3.75e-06,0.049,0.31,135.015,audio_features,5MIpcd16T59wFeqAChSYwC,spotify:track:5MIpcd16T59wFeqAChSYwC,https://api.spotify.com/v1/tracks/5MIpcd16T59wFeqAChSYwC,https://api.spotify.com/v1/audio-analysis/5MIpcd16T59wFeqAChSYwC,325147,4
Rahasia Hati,0.542,0.526,11,-7.316,0,0.0263,0.166,0.0,0.116,0.394,75.098,audio_features,1X80KdFJpedU4as4WGIgYM,spotify:track:1X80KdFJpedU4as4WGIgYM,https://api.spotify.com/v1/tracks/1X80KdFJpedU4as4WGIgYM,https://api.spotify.com/v1/audio-analysis/1X80KdFJpedU4as4WGIgYM,191950,4
Rumah Ke Rumah,0.72,0.786,11,-7.396,1,0.0319,0.456,0.616,0.186,0.488,116.032,audio_features,2wAiFWjRupWmnDkQcu91MF,spotify:track:2wAiFWjRupWmnDkQcu91MF,https://api.spotify.com/v1/tracks/2wAiFWjRupWmnDkQcu91MF,https://api.spotify.com/v1/audio-analysis/2wAiFWjRupWmnDkQcu91MF,277457,4
Interaksi,0.464,0.344,9,-8.302,1,0.033,0.778,1.23e-06,0.132,0.751,177.713,audio_features,32Pdf9eyXDEMoClEJW6yYP,spotify:track:32Pdf9eyXDEMoClEJW6yYP,https://api.spotify.com/v1/tracks/32Pdf9eyXDEMoClEJW6yYP,https://api.spotify.com/v1/audio-analysis/32Pdf9eyXDEMoClEJW6yYP,170000,4
Ku Ingin Pisah,0.513,0.361,7,-6.082,1,0.0268,0.847,0.0,0.22,0.204,79.153,audio_features,1uy2DsaTtdBO9jBo7KBLWE,spotify:track:1uy2DsaTtdBO9jBo7KBLWE,https://api.spotify.com/v1/tracks/1uy2DsaTtdBO9jBo7KBLWE,https://api.spotify.com/v1/audio-analysis/1uy2DsaTtdBO9jBo7KBLWE,235336,4
Tanpa Pesan Terakhir,0.46,0.72,4,-4.062,1,0.0322,0.231,5.43e-05,0.228,0.426,134.965,audio_features,4v9JJX3ZzuFFOKrMOYHTVZ,spotify:track:4v9JJX3ZzuFFOKrMOYHTVZ,https://api.spotify.com/v1/tracks/4v9JJX3ZzuFFOKrMOYHTVZ,https://api.spotify.com/v1/audio-analysis/4v9JJX3ZzuFFOKrMOYHTVZ,289280,4
Wide Awake,0.511,0.681,5,-5.103,1,0.0359,0.0843,6.73e-06,0.503,0.555,160.035,audio_features,1rUQmXEy41tXwHIKFECNTa,spotify:track:1rUQmXEy41tXwHIKFECNTa,https://api.spotify.com/v1/tracks/1rUQmXEy41tXwHIKFECNTa,https://api.spotify.com/v1/audio-analysis/1rUQmXEy41tXwHIKFECNTa,220933,4
Bertaut,0.47,0.131,6,-13.29,1,0.0362,0.933,0.00245,0.109,0.115,118.836,audio_features,630DpnzdfjdVqv2yLfPbAX,spotify:track:630DpnzdfjdVqv2yLfPbAX,https://api.spotify.com/v1/tracks/630DpnzdfjdVqv2yLfPbAX,https://api.spotify.com/v1/audio-analysis/630DpnzdfjdVqv2yLfPbAX,315961,3
Nanti Kita Seperti Ini,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,audio_features,2NjbJR8y083mOV59255QSe,spotify:track:2NjbJR8y083mOV59255QSe,https://api.spotify.com/v1/tracks/2NjbJR8y083mOV59255QSe,https://api.spotify.com/v1/audio-analysis/2NjbJR8y083mOV59255QSe,209647,4
Favorite Girl,0.581,0.681,7,-4.469,1,0.0435,0.0472,0.0,0.104,0.634,176.034,audio_features,4nTjkWK590oBDcnIxTr1mI,spotify:track:4nTjkWK590oBDcnIxTr1mI,https://api.spotify.com/v1/tracks/4nTjkWK590oBDcnIxTr1mI,https://api.spotify.com/v1/audio-analysis/4nTjkWK590oBDcnIxTr1mI,256800,4
Selamat (Selamat Tinggal),0.361,0.581,0,-8.502,1,0.0302,0.523,5.42e-06,0.118,0.372,79.59,audio_features,1mruWrUwAVe2XkksUQiaHK,spotify:track:1mruWrUwAVe2XkksUQiaHK,https://api.spotify.com/v1/tracks/1mruWrUwAVe2XkksUQiaHK,https://api.spotify.com/v1/audio-analysis/1mruWrUwAVe2XkksUQiaHK,313671,4
Jiwa Yang Bersedih,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,audio_features,0sV01d2keik5bwCuW9EQpk,spotify:track:0sV01d2keik5bwCuW9EQpk,https://api.spotify.com/v1/tracks/0sV01d2keik5bwCuW9EQpk,https://api.spotify.com/v1/audio-analysis/0sV01d2keik5bwCuW9EQpk,278219,4
