name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
CONTIGO (with Tiësto),0.846,0.545,5,-7.826,1,0.0736,0.178,6.23e-06,0.0989,0.268,122.029,audio_features,4UkUxO2WlKLc0Q1iEutGGh,spotify:track:4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/tracks/4UkUxO2WlKLc0Q1iEutGGh,https://api.spotify.com/v1/audio-analysis/4UkUxO2WlKLc0Q1iEutGGh,192787,4
TQG,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,199440,4
Columbia,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,audio_features,6XbtvPmIpyCbjuT0e8cQtp,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/tracks/6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/audio-analysis/6XbtvPmIpyCbjuT0e8cQtp,186000,4
we can't be friends (wait for your love),0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,audio_features,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,228639,4
Feliz Cumpleaños Ferxxo,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,2CeKVsFFXG4QzA415QygGb,spotify:track:2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/tracks/2CeKVsFFXG4QzA415QygGb,https://api.spotify.com/v1/audio-analysis/2CeKVsFFXG4QzA415QygGb,155960,4
X SI VOLVEMOS,0.794,0.807,1,-3.447,0,0.326,0.334,0.0,0.104,0.575,178.003,audio_features,4NoOME4Dhf4xgxbHDT7VGe,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/tracks/4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/audio-analysis/4NoOME4Dhf4xgxbHDT7VGe,200120,4
SI SABE FERXXO,0.726,0.831,8,-2.035,0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,audio_features,7chTH3GBjjAyagf0SPCZDL,spotify:track:7chTH3GBjjAyagf0SPCZDL,https://api.spotify.com/v1/tracks/7chTH3GBjjAyagf0SPCZDL,https://api.spotify.com/v1/audio-analysis/7chTH3GBjjAyagf0SPCZDL,152500,4
DILUVIO,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,audio_features,2kz1YOhJiNubjigR1gB1VX,spotify:track:2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,197053,4
MIENTRAS ME CURO DEL CORA,0.523,0.477,0,-6.786,1,0.392,0.855,0.0,0.146,0.57,79.921,audio_features,6otePxalBK8AVa20xhZYVQ,spotify:track:6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/tracks/6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/audio-analysis/6otePxalBK8AVa20xhZYVQ,164387,4
OKI DOKI,0.843,0.728,2,-4.207,0,0.0552,0.202,0.000219,0.313,0.581,106.015,audio_features,4gJfPoMIcSDGY0tMGxm6Fu,spotify:track:4gJfPoMIcSDGY0tMGxm6Fu,https://api.spotify.com/v1/tracks/4gJfPoMIcSDGY0tMGxm6Fu,https://api.spotify.com/v1/audio-analysis/4gJfPoMIcSDGY0tMGxm6Fu,143790,4
Normal,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,audio_features,0T2pB7P1VdXPhLdQZ488uH,spotify:track:0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/tracks/0T2pB7P1VdXPhLdQZ488uH,https://api.spotify.com/v1/audio-analysis/0T2pB7P1VdXPhLdQZ488uH,171880,4
CARACAS EN EL 2000,0.85,0.71,2,-6.834,1,0.0455,0.563,0.0,0.0944,0.782,117.99,audio_features,4CUWxHauVJriW776t5lyCJ,spotify:track:4CUWxHauVJriW776t5lyCJ,https://api.spotify.com/v1/tracks/4CUWxHauVJriW776t5lyCJ,https://api.spotify.com/v1/audio-analysis/4CUWxHauVJriW776t5lyCJ,227785,4
Beautiful Things,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,audio_features,6tNQ70jh4OwmPGpYy6R2o9,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/tracks/6tNQ70jh4OwmPGpYy6R2o9,https://api.spotify.com/v1/audio-analysis/6tNQ70jh4OwmPGpYy6R2o9,180304,3
LA INOCENTE,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,audio_features,5jt25aFjW2kNoBqaEVaz5W,spotify:track:5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,https://api.spotify.com/v1/audio-analysis/5jt25aFjW2kNoBqaEVaz5W,202174,4
"Young Miko: Bzrp Music Sessions, Vol. 58",0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,audio_features,6VciS3dRMpZhJiDxT8ArFi,spotify:track:6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/tracks/6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/audio-analysis/6VciS3dRMpZhJiDxT8ArFi,190000,4
Narcotics (with Bryant Myers),0.711,0.718,1,-5.671,1,0.0994,0.379,0.0,0.119,0.689,159.953,audio_features,0p0cOpBujR114Wirv5AM7W,spotify:track:0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/tracks/0p0cOpBujR114Wirv5AM7W,https://api.spotify.com/v1/audio-analysis/0p0cOpBujR114Wirv5AM7W,173991,4
MODELITO,0.711,0.752,7,-7.574,0,0.2,0.191,0.0106,0.338,0.528,145.047,audio_features,559YUIWxUc8Mx4lsla13Ff,spotify:track:559YUIWxUc8Mx4lsla13Ff,https://api.spotify.com/v1/tracks/559YUIWxUc8Mx4lsla13Ff,https://api.spotify.com/v1/audio-analysis/559YUIWxUc8Mx4lsla13Ff,190497,4
DONDE SE APRENDE A QUERER?,0.722,0.519,8,-10.142,1,0.297,0.555,0.0,0.118,0.779,170.058,audio_features,0sfk352FO8bJUjWjIsyzSR,spotify:track:0sfk352FO8bJUjWjIsyzSR,https://api.spotify.com/v1/tracks/0sfk352FO8bJUjWjIsyzSR,https://api.spotify.com/v1/audio-analysis/0sfk352FO8bJUjWjIsyzSR,144427,4
EMPELOTICA,0.728,0.74,11,-3.091,1,0.111,0.0795,0.0,0.109,0.651,92.967,audio_features,0dKsNKiWmqkoz8YAUzfigC,spotify:track:0dKsNKiWmqkoz8YAUzfigC,https://api.spotify.com/v1/tracks/0dKsNKiWmqkoz8YAUzfigC,https://api.spotify.com/v1/audio-analysis/0dKsNKiWmqkoz8YAUzfigC,190323,4
M.A.I,0.364,0.572,10,-5.861,0,0.0341,0.758,0.0,0.229,0.514,80.363,audio_features,35ttE4t8lQZA2vuCYDg4G7,spotify:track:35ttE4t8lQZA2vuCYDg4G7,https://api.spotify.com/v1/tracks/35ttE4t8lQZA2vuCYDg4G7,https://api.spotify.com/v1/audio-analysis/35ttE4t8lQZA2vuCYDg4G7,184027,4
FRI(END)S,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,audio_features,0PBTlQ84CBJF0tBnKGmQa6,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/tracks/0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/audio-analysis/0PBTlQ84CBJF0tBnKGmQa6,148082,4
PROVENZA,0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,audio_features,3HqcNJdZ2seoGxhn0wVNDK,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/tracks/3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/audio-analysis/3HqcNJdZ2seoGxhn0wVNDK,207627,4
El Merengue,0.777,0.774,8,-3.079,0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669,4
UNA NOCHE EN MEDELLÍN - REMIX,0.846,0.755,10,-2.47,0,0.0738,0.0361,0.0,0.0448,0.883,96.002,audio_features,0GJwUAlBMJTbY4VE7iE761,spotify:track:0GJwUAlBMJTbY4VE7iE761,https://api.spotify.com/v1/tracks/0GJwUAlBMJTbY4VE7iE761,https://api.spotify.com/v1/audio-analysis/0GJwUAlBMJTbY4VE7iE761,205145,4
LALA,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920,4
Holanda,0.831,0.759,1,-3.627,0,0.0502,0.277,0.0,0.125,0.244,107.961,audio_features,6irysuQyZWd7Bjj7ePiOs2,spotify:track:6irysuQyZWd7Bjj7ePiOs2,https://api.spotify.com/v1/tracks/6irysuQyZWd7Bjj7ePiOs2,https://api.spotify.com/v1/audio-analysis/6irysuQyZWd7Bjj7ePiOs2,231693,4
VVS Switch,0.712,0.583,0,-9.014,1,0.261,0.02,0.0,0.354,0.512,79.995,audio_features,3pEP9sPglz2hVxA8BUsB7S,spotify:track:3pEP9sPglz2hVxA8BUsB7S,https://api.spotify.com/v1/tracks/3pEP9sPglz2hVxA8BUsB7S,https://api.spotify.com/v1/audio-analysis/3pEP9sPglz2hVxA8BUsB7S,168179,4
EL BARCO,0.85,0.849,8,-3.436,0,0.0437,0.611,0.000193,0.329,0.92,143.975,audio_features,0MT6qJd7wKlWjH7tP7oWHi,spotify:track:0MT6qJd7wKlWjH7tP7oWHi,https://api.spotify.com/v1/tracks/0MT6qJd7wKlWjH7tP7oWHi,https://api.spotify.com/v1/audio-analysis/0MT6qJd7wKlWjH7tP7oWHi,203507,4
No Te Quieren Conmigo,0.76,0.646,6,-5.009,1,0.068,0.361,0.000109,0.254,0.576,97.917,audio_features,3Cx4BsDd4q0GCVBJ5CAw2K,spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,https://api.spotify.com/v1/tracks/3Cx4BsDd4q0GCVBJ5CAw2K,https://api.spotify.com/v1/audio-analysis/3Cx4BsDd4q0GCVBJ5CAw2K,252040,4
Me Rehúso,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,audio_features,6ifUES3keWjwXgae8pXI3o,spotify:track:6ifUES3keWjwXgae8pXI3o,https://api.spotify.com/v1/tracks/6ifUES3keWjwXgae8pXI3o,https://api.spotify.com/v1/audio-analysis/6ifUES3keWjwXgae8pXI3o,205715,4
Hey Mor,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4
MAMIII,0.836,0.703,4,-3.554,0,0.0657,0.0845,0.0,0.138,0.902,94.048,audio_features,7FlQk2gJ6TBrHHiidvdR2O,spotify:track:7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/tracks/7FlQk2gJ6TBrHHiidvdR2O,https://api.spotify.com/v1/audio-analysis/7FlQk2gJ6TBrHHiidvdR2O,226093,4
Desesperados,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,audio_features,6mmPpaltUZK7xjNlBPQQ0p,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/tracks/6mmPpaltUZK7xjNlBPQQ0p,https://api.spotify.com/v1/audio-analysis/6mmPpaltUZK7xjNlBPQQ0p,224997,4
CHORRITO PA LAS ANIMAS,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,audio_features,0CYTGMBYkwUxrj1MWDLrC5,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,https://api.spotify.com/v1/tracks/0CYTGMBYkwUxrj1MWDLrC5,https://api.spotify.com/v1/audio-analysis/0CYTGMBYkwUxrj1MWDLrC5,168133,4
