name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Gata Only,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,audio_features,6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,222000,4
30 GRADOS,0.676,0.573,1,-3.784,1,0.338,0.0185,0.0,0.0761,0.369,98.325,audio_features,0GVPemmAwkXhFlYimhdDr3,spotify:track:0GVPemmAwkXhFlYimhdDr3,https://api.spotify.com/v1/tracks/0GVPemmAwkXhFlYimhdDr3,https://api.spotify.com/v1/audio-analysis/0GVPemmAwkXhFlYimhdDr3,151441,4
Piel,0.646,0.907,0,-1.617,1,0.0593,0.422,0.0,0.14,0.816,168.004,audio_features,4wS0TnQzVkY9ML1BPKpOk1,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,https://api.spotify.com/v1/tracks/4wS0TnQzVkY9ML1BPKpOk1,https://api.spotify.com/v1/audio-analysis/4wS0TnQzVkY9ML1BPKpOk1,141079,4
HOLA PERDIDA,0.482,0.792,2,-5.861,0,0.0859,0.182,0.0,0.744,0.572,154.932,audio_features,7JKptWv4YXmievid0HajID,spotify:track:7JKptWv4YXmievid0HajID,https://api.spotify.com/v1/tracks/7JKptWv4YXmievid0HajID,https://api.spotify.com/v1/audio-analysis/7JKptWv4YXmievid0HajID,166537,4
Tal Para Cual,0.857,0.708,10,-2.632,0,0.0402,0.352,0.0,0.1,0.914,98.009,audio_features,0mJRX0WnqWlu8Boe7gpQ1P,spotify:track:0mJRX0WnqWlu8Boe7gpQ1P,https://api.spotify.com/v1/tracks/0mJRX0WnqWlu8Boe7gpQ1P,https://api.spotify.com/v1/audio-analysis/0mJRX0WnqWlu8Boe7gpQ1P,150000,4
LUNA,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4
Una Foto Remix (feat. Emilia),0.76,0.703,6,-3.667,1,0.0631,0.313,0.0,0.0784,0.739,96.033,audio_features,1kqH58eGh2ZTOHwqBIB2tM,spotify:track:1kqH58eGh2ZTOHwqBIB2tM,https://api.spotify.com/v1/tracks/1kqH58eGh2ZTOHwqBIB2tM,https://api.spotify.com/v1/audio-analysis/1kqH58eGh2ZTOHwqBIB2tM,243899,4
Un Besito Más,0.693,0.641,2,-5.775,0,0.0359,0.368,0.0,0.294,0.514,92.01,audio_features,5rQSQlZXXjMcevPGoAfE1z,spotify:track:5rQSQlZXXjMcevPGoAfE1z,https://api.spotify.com/v1/tracks/5rQSQlZXXjMcevPGoAfE1z,https://api.spotify.com/v1/audio-analysis/5rQSQlZXXjMcevPGoAfE1z,160750,4
ROZE | DJ TAO Turreo Sessions #22,0.814,0.63,5,-3.69,0,0.0881,0.0805,0.0,0.101,0.702,89.974,audio_features,5wcghdKONQcc5TKx9jCcns,spotify:track:5wcghdKONQcc5TKx9jCcns,https://api.spotify.com/v1/tracks/5wcghdKONQcc5TKx9jCcns,https://api.spotify.com/v1/audio-analysis/5wcghdKONQcc5TKx9jCcns,155292,4
QUEMARÁS,0.525,0.817,9,-3.522,0,0.0304,0.0511,0.000118,0.198,0.31,106.996,audio_features,37o3TuM0nRPMa9f9qpUKlo,spotify:track:37o3TuM0nRPMa9f9qpUKlo,https://api.spotify.com/v1/tracks/37o3TuM0nRPMa9f9qpUKlo,https://api.spotify.com/v1/audio-analysis/37o3TuM0nRPMa9f9qpUKlo,254860,4
QUE ME FALTE TODO,0.731,0.855,3,-5.115,0,0.0513,0.0935,0.0,0.688,0.966,148.042,audio_features,1TyBUtMxdmRfXhW3MmbxtQ,spotify:track:1TyBUtMxdmRfXhW3MmbxtQ,https://api.spotify.com/v1/tracks/1TyBUtMxdmRfXhW3MmbxtQ,https://api.spotify.com/v1/audio-analysis/1TyBUtMxdmRfXhW3MmbxtQ,165919,4
LA FALDA,0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,audio_features,7iUtQNMRB8ZkKC4AmEuCJC,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC,174230,4
M.A.I,0.364,0.572,10,-5.861,0,0.0341,0.758,0.0,0.229,0.514,80.363,audio_features,35ttE4t8lQZA2vuCYDg4G7,spotify:track:35ttE4t8lQZA2vuCYDg4G7,https://api.spotify.com/v1/tracks/35ttE4t8lQZA2vuCYDg4G7,https://api.spotify.com/v1/audio-analysis/35ttE4t8lQZA2vuCYDg4G7,184027,4
FLECHAZO EN EL CENTRO,0.767,0.607,5,-6.875,0,0.0516,0.0927,0.0,0.112,0.38,104.98,audio_features,4jn3R3KF5hx2fCiXlj89yE,spotify:track:4jn3R3KF5hx2fCiXlj89yE,https://api.spotify.com/v1/tracks/4jn3R3KF5hx2fCiXlj89yE,https://api.spotify.com/v1/audio-analysis/4jn3R3KF5hx2fCiXlj89yE,186857,4
La_Original.mp3,0.833,0.809,5,-2.751,0,0.0381,0.0836,0.0,0.112,0.905,128.055,audio_features,6Es8Sk3xe1HiJ2MXCfHHwR,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/tracks/6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/audio-analysis/6Es8Sk3xe1HiJ2MXCfHHwR,140625,4
La Morocha,0.757,0.768,7,-5.752,1,0.034,0.0954,0.0,0.279,0.972,149.099,audio_features,6vRQqxOhUFd78p5tL8jXr7,spotify:track:6vRQqxOhUFd78p5tL8jXr7,https://api.spotify.com/v1/tracks/6vRQqxOhUFd78p5tL8jXr7,https://api.spotify.com/v1/audio-analysis/6vRQqxOhUFd78p5tL8jXr7,134144,4
Nena Sad,0.896,0.346,11,-13.166,0,0.0881,0.684,0.000594,0.0906,0.845,137.995,audio_features,1tMG67mMQCsculYUqJR5RC,spotify:track:1tMG67mMQCsculYUqJR5RC,https://api.spotify.com/v1/tracks/1tMG67mMQCsculYUqJR5RC,https://api.spotify.com/v1/audio-analysis/1tMG67mMQCsculYUqJR5RC,215773,4
Inocente,0.615,0.728,11,-4.136,1,0.0752,0.485,0.0,0.0672,0.84,89.681,audio_features,6gV8ALkSHfJi7Bprabr1FC,spotify:track:6gV8ALkSHfJi7Bprabr1FC,https://api.spotify.com/v1/tracks/6gV8ALkSHfJi7Bprabr1FC,https://api.spotify.com/v1/audio-analysis/6gV8ALkSHfJi7Bprabr1FC,171500,4
SINVERGÜENZA - con Angela Torres,0.729,0.807,0,-4.468,1,0.0307,0.111,0.0,0.145,0.654,94.021,audio_features,2xbH0CuDbid800YW5nMPzR,spotify:track:2xbH0CuDbid800YW5nMPzR,https://api.spotify.com/v1/tracks/2xbH0CuDbid800YW5nMPzR,https://api.spotify.com/v1/audio-analysis/2xbH0CuDbid800YW5nMPzR,217491,4
"Young Miko: Bzrp Music Sessions, Vol. 58",0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,audio_features,6VciS3dRMpZhJiDxT8ArFi,spotify:track:6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/tracks/6VciS3dRMpZhJiDxT8ArFi,https://api.spotify.com/v1/audio-analysis/6VciS3dRMpZhJiDxT8ArFi,190000,4
Mamichula - con Nicki Nicole,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22e-06,0.134,0.346,91.985,audio_features,0TUW9faHNaBmi89wsYGp9y,spotify:track:0TUW9faHNaBmi89wsYGp9y,https://api.spotify.com/v1/tracks/0TUW9faHNaBmi89wsYGp9y,https://api.spotify.com/v1/audio-analysis/0TUW9faHNaBmi89wsYGp9y,219202,4
Linda - Remix,0.78,0.63,9,-4.719,1,0.105,0.307,0.0,0.18,0.789,87.999,audio_features,7HrgGbnNKZKhBL70aFKpXk,spotify:track:7HrgGbnNKZKhBL70aFKpXk,https://api.spotify.com/v1/tracks/7HrgGbnNKZKhBL70aFKpXk,https://api.spotify.com/v1/audio-analysis/7HrgGbnNKZKhBL70aFKpXk,234106,4
Exclusive.mp3,0.858,0.677,8,-4.294,1,0.118,0.106,0.0,0.246,0.584,100.046,audio_features,5f4mOETLngamMDTJnbF9s7,spotify:track:5f4mOETLngamMDTJnbF9s7,https://api.spotify.com/v1/tracks/5f4mOETLngamMDTJnbF9s7,https://api.spotify.com/v1/audio-analysis/5f4mOETLngamMDTJnbF9s7,120600,4
Piscina,0.761,0.827,11,-4.189,0,0.0659,0.385,6.42e-05,0.095,0.568,97.021,audio_features,6q6aChVJ5LLXFUSfakwpxW,spotify:track:6q6aChVJ5LLXFUSfakwpxW,https://api.spotify.com/v1/tracks/6q6aChVJ5LLXFUSfakwpxW,https://api.spotify.com/v1/audio-analysis/6q6aChVJ5LLXFUSfakwpxW,225661,4
Sin Querer,0.715,0.541,9,-6.909,0,0.041,0.2,0.0,0.138,0.735,83.975,audio_features,0kVpyCPMT52a05026zHGiq,spotify:track:0kVpyCPMT52a05026zHGiq,https://api.spotify.com/v1/tracks/0kVpyCPMT52a05026zHGiq,https://api.spotify.com/v1/audio-analysis/0kVpyCPMT52a05026zHGiq,141071,4
Bad Boy,0.577,0.513,10,-7.653,0,0.0541,0.0613,0.0,0.338,0.502,177.939,audio_features,6PMapQ7YSxkhAgNOvvoiWs,spotify:track:6PMapQ7YSxkhAgNOvvoiWs,https://api.spotify.com/v1/tracks/6PMapQ7YSxkhAgNOvvoiWs,https://api.spotify.com/v1/audio-analysis/6PMapQ7YSxkhAgNOvvoiWs,159101,4
El Super Junte Rkt,0.849,0.794,1,-2.595,0,0.127,0.102,0.0,0.0813,0.567,105.002,audio_features,1dtFrIzrr4DJZOHHESVwbt,spotify:track:1dtFrIzrr4DJZOHHESVwbt,https://api.spotify.com/v1/tracks/1dtFrIzrr4DJZOHHESVwbt,https://api.spotify.com/v1/audio-analysis/1dtFrIzrr4DJZOHHESVwbt,383369,4
Mil Preguntas,0.555,0.555,5,-6.696,0,0.0726,0.2,0.0,0.1,0.774,99.809,audio_features,4YntVuBqggRsASIbBoWT3F,spotify:track:4YntVuBqggRsASIbBoWT3F,https://api.spotify.com/v1/tracks/4YntVuBqggRsASIbBoWT3F,https://api.spotify.com/v1/audio-analysis/4YntVuBqggRsASIbBoWT3F,177375,3
Cuarteto Sessions #3,0.445,0.928,5,-5.685,0,0.0576,0.0811,0.0,0.324,0.747,153.742,audio_features,28v5fIoIa2Y07nqAXgBcXC,spotify:track:28v5fIoIa2Y07nqAXgBcXC,https://api.spotify.com/v1/tracks/28v5fIoIa2Y07nqAXgBcXC,https://api.spotify.com/v1/audio-analysis/28v5fIoIa2Y07nqAXgBcXC,500989,4
EL NEGRO TECLA | Omar Algo Anda Mal #9,0.753,0.747,4,-3.735,0,0.298,0.0718,0.0,0.342,0.934,179.993,audio_features,08809bzGs69SfjOFdeyssu,spotify:track:08809bzGs69SfjOFdeyssu,https://api.spotify.com/v1/tracks/08809bzGs69SfjOFdeyssu,https://api.spotify.com/v1/audio-analysis/08809bzGs69SfjOFdeyssu,148000,4
